0,-62.741937712823955
1,-58.81895435728023
2,-51.667246218421326
3,-51.87910093242688
4,-63.022329374184835
5,-68.37448751069269
6,-51.42631882639001
7,-52.24782960770115
8,-65.60287137199062
9,-54.9699888136042
10,-62.16197412911051
11,-52.79099746256033
12,-55.67040592392424
13,-51.376985825980796
14,-56.44966795316814
15,-67.36258969020629
16,-65.86206742033514
17,-73.71250392070847
18,-62.99362361057881
19,-66.70682739303737
20,-57.55974475508276
21,-61.06306159477664
22,-61.552147851540596
23,-57.52441128328244
24,-55.20013082494748
25,-57.54653677509294
26,-45.80874146338415
27,-52.03266597764907
28,-51.786510437040214
29,-48.90818639770107
30,-57.309577296429545
31,-55.89846599707131
32,-50.25219635979826
33,-58.643770414443445
34,-54.19787671447965
35,-56.73357580320556
36,-49.419793573220595
37,-47.717364263113346
38,-49.58632115642372
39,-51.74685484822519
40,-53.14308871454022
41,-44.51084320520181
42,-49.73314198649014
43,-46.22680652349682
44,-46.231682058799684
45,-46.78725627962271
46,-44.50016099805215
47,-41.15911553767052
48,-50.54473928864354
49,-44.720377425466395
50,-51.84416153098157
51,-59.23724130564938
52,-50.63014575628288
53,-55.52139683934283
54,-38.9130453032276
55,-53.880577534417355
56,-50.4770748384509
57,-54.54992636620195
58,-49.6956246516782
59,-49.91457853569473
60,-56.358818724442536
61,-53.66838235819649
62,-49.64227316392892
63,-48.36341619638133
64,-49.089674099476795
65,-45.76457845578086
66,-46.89713909811482
67,-48.7605882557631
68,-51.067093348949136
69,-46.59698616612472
70,-48.98251934941798
71,-51.568230460723825
72,-52.94262422003359
73,-46.85532498572312
74,-47.2648674682285
75,-43.67448102088282
76,-45.61945440427658
77,-45.691792755191244
78,-48.54490114399189
79,-56.64162881960811
80,-49.57498492929531
81,-47.11858555995577
82,-47.887989504893895
83,-47.300607657454584
84,-43.30973276728875
85,-42.15658261628831
86,-48.2965946548116
87,-49.79457462730018
88,-47.946471712696926
89,-44.01048303625022
90,-50.91457734009022
91,-38.655644774804465
92,-45.92188339607697
93,-44.13764559124429
94,-43.4963541020887
95,-42.74851447288257
96,-49.44081653775117
97,-41.44670368767
98,-48.80020784254773
99,-45.48857861286559
100,-40.36072211255609
101,-47.35212329474352
102,-52.370889340300266
103,-48.89829459143844
104,-42.5346555126383
105,-42.58042749527795
106,-40.21210287633308
107,-46.996460921858144
108,-44.16140641100278
109,-46.246673416431804
110,-40.54616061205798
111,-40.77402281022325
112,-49.362614147249445
113,-48.61280852221015
114,-33.151631487142424
115,-47.25598881819441
116,-41.90067833299947
117,-43.34702166886291
118,-46.06774539348154
119,-50.559845144683976
120,-45.51910833517266
121,-48.619296527332395
122,-41.17974681048954
123,-43.89892450385717
124,-43.91706438860427
125,-42.07417624441703
126,-46.52634611188062
127,-41.664979154082936
128,-44.165567150666334
129,-39.99447405986408
130,-46.0251554098221
131,-43.96748824443482
132,-42.01995837515605
133,-51.41375071996379
134,-46.92397047630795
135,-43.2218066316889
136,-48.4772215328081
137,-37.72573165199699
138,-42.88911704404711
139,-40.86207405224924
140,-43.692120375314616
141,-41.923463392834144
142,-42.08368812554136
143,-45.14046900642947
144,-45.51622148707801
145,-41.449929100951024
146,-45.68447982519798
147,-35.73728477187929
148,-41.60614521062172
149,-40.00302715904905
150,-44.058713834689826
151,-52.51800779386318
152,-43.353401148612726
153,-40.07800409089283
154,-48.38841781515953
155,-42.518573252028496
156,-36.265465072869624
157,-44.85329814101216
158,-48.08007222805444
159,-40.0473656542038
160,-37.467996058402
161,-42.4536609404031
162,-44.07371917877264
163,-43.00615244594402
164,-45.69802319291054
165,-43.998463192947774
166,-43.269824222690104
167,-46.88480533861663
168,-42.223180219719495
169,-42.505544204558674
170,-39.402729393651065
171,-37.46771514944902
172,-36.51857011698476
173,-40.37938830910515
174,-43.944149292032684
175,-40.68998083632873
176,-36.18666179329315
177,-44.747761123399556
178,-36.294653085288274
179,-33.264714142973546
180,-44.13799758409517
181,-48.730875605419584
182,-45.2248975397754
183,-41.66243984660297
184,-40.970939861553134
185,-48.766784339864515
186,-47.512696174743866
187,-38.65446121442317
188,-38.062487687902234
189,-49.1886711111569
190,-41.540353196152964
191,-40.83671973858331
192,-46.875688231127526
193,-44.582593226396924
194,-45.105347779631046
195,-42.619307862864346
196,-42.471473614758395
197,-40.48907292025093
198,-42.80910775497463
199,-44.43115509704807
