0,-44.618223721443414
1,-39.19758451285463
2,-37.661708202084114
3,-37.25862248639791
4,-49.42379785233706
5,-43.2154431662543
6,-37.040459792863
7,-37.07142201884002
8,-45.14691939559167
9,-43.28104871481984
10,-38.71146745399499
11,-41.32962792283974
12,-42.39395738918779
13,-47.013975953962166
14,-40.82472675432022
15,-38.879224555197716
16,-44.19646632201051
17,-45.65901167904477
18,-40.483074172142736
19,-38.19132926883979
20,-49.276167092669695
21,-42.122083721389636
22,-43.75169794005354
23,-40.58748852979485
24,-46.80142338113931
25,-38.10835894933556
26,-39.091550985717944
27,-39.050807557314805
28,-41.82006942037351
29,-45.00394081793967
30,-42.607764700618354
31,-43.755681234155915
32,-39.113975711115096
33,-42.552423772722776
34,-52.52731453376782
35,-52.49517687008219
36,-45.64300863077088
37,-38.095649744178914
38,-45.12379377218564
39,-45.58324976441792
40,-41.90574506807852
41,-34.41621281805693
42,-40.81790987527498
43,-43.979399677156266
44,-41.57707265769513
45,-40.634755471285445
46,-48.24361171057922
47,-43.589142678690294
48,-42.73358314146231
49,-44.56131151771161
50,-37.9762749411375
51,-35.88380107959165
52,-41.303160575587256
53,-39.74024605724998
54,-40.33684243226841
55,-45.21805747491188
56,-37.54112257344798
57,-47.107409537917285
58,-44.31620175607282
59,-43.54266701778302
60,-48.9155515383575
61,-41.09502312649821
62,-46.442803835872645
63,-37.873381163074555
64,-43.742445154402176
65,-44.829683279218216
66,-48.092129910014854
67,-42.27972072867193
68,-58.098680996967836
69,-38.790182006309045
70,-46.73922519113086
71,-42.569036734470906
72,-43.66642870066053
73,-46.0283612828481
74,-47.44353059188459
75,-36.68226819729005
76,-43.600223722741305
77,-43.0741681268915
78,-43.010766336860065
79,-37.4121401507446
80,-45.53136398364713
81,-49.79355305043847
82,-37.85474571482688
83,-44.760495946065824
84,-47.04008995131614
85,-38.46536537266533
86,-46.81118874524992
87,-44.1100278134029
88,-45.80360631732663
89,-39.36569799836424
90,-45.85285793981943
91,-39.440867148783205
92,-38.669858171694685
93,-37.69794932432085
94,-49.08001714029016
95,-37.76556905697232
96,-43.30016455979634
97,-48.15948680882059
98,-38.0959377589946
99,-46.51100740141397
100,-34.83276543606225
101,-44.06298986582942
102,-47.218968814055096
103,-41.21430902782451
104,-38.44841643456645
105,-50.65283420646405
106,-41.02437393885449
107,-48.52625612086746
108,-47.284920848873746
109,-42.624241491497074
110,-43.97689668132115
111,-40.86427412858068
112,-52.12602334773543
113,-51.595419184262425
114,-43.998046179320156
115,-56.11335031575234
116,-45.58167097607252
117,-38.599202109884224
118,-36.65286203124249
119,-43.84910578680216
120,-49.91873494172932
121,-41.45069980630316
122,-41.44613925271593
123,-36.92548312783846
124,-34.00738336622262
125,-42.5424484450179
126,-47.58874401540204
127,-37.83063413629165
128,-42.490482083899224
129,-36.718545510691584
130,-37.640275118929324
131,-40.63986383789113
132,-40.59100771084261
133,-40.34667417722314
134,-46.74300398653412
135,-39.02234896363739
136,-42.29169323563447
137,-41.61937348565104
138,-44.96065065362404
139,-43.13707726041767
140,-39.47544748942056
141,-48.120524921734365
142,-39.939197979733216
143,-32.303872022606974
144,-45.70504307924188
145,-44.08203296439604
146,-42.36953702077238
147,-43.338548744815
148,-38.10163520714712
149,-41.0456996629648
150,-43.1766928832381
151,-53.08824488802928
152,-41.78323583649181
153,-45.6967294950573
154,-47.09503609220167
155,-37.26629135507398
156,-41.70793119651293
157,-43.97652659707978
158,-48.10860929304965
159,-44.30959343775332
160,-55.70134646573559
161,-34.21799248111196
162,-44.94230733055313
163,-34.46880381532102
164,-37.54932995471735
165,-44.13148289345632
166,-32.71505462696101
167,-39.90010442919301
168,-44.17390171309438
169,-48.025707489876226
170,-38.89663573132181
171,-45.63661504337828
172,-39.74302173420613
173,-46.937858276950564
174,-39.07089800117459
175,-46.932644003958394
176,-42.69243582076727
177,-45.464092893889124
178,-37.214524208258595
179,-46.53709788326241
180,-38.564605300674486
181,-45.79661403430432
182,-39.32273621813487
183,-43.37503801688171
184,-40.15710762789556
185,-38.23821250582269
186,-41.947066314187595
187,-41.39998393611541
188,-38.03137573687593
189,-45.99674666405129
190,-46.151961705061765
191,-43.256926620509134
192,-43.318451270351815
193,-42.6641516200194
194,-40.055455101515435
195,-47.93566009055681
196,-43.01024721062168
197,-40.1146305384531
198,-40.07322797366403
199,-45.24482682763511
